Circle_ID,Circle_X,Circle_Y,Circle_Radius,Text,BoundingBox
90,8748,2144,59,20,"[(17, 0), (42, 1), (41, 18), (16, 17)]"
90,8748,2144,59,ION,"[(5, 44), (59, 44), (59, 73), (5, 73)]"
90,8748,2144,59,IS,"[(73, 44), (101, 44), (101, 72), (73, 72)]"
90,8748,2144,59,OVER,"[(112, 44), (204, 44), (204, 72), (112, 72)]"
90,8748,2144,59,T,"[(4, 92), (22, 92), (22, 122), (4, 122)]"
90,8748,2144,59,IS,"[(33, 92), (62, 92), (62, 122), (33, 122)]"
90,8748,2144,59,FROM,"[(74, 92), (164, 92), (164, 122), (74, 122)]"
90,8748,2144,59,TO,"[(180, 92), (211, 92), (211, 122), (180, 122)]"
91,4852,372,34,ΤΥΡΙ,"[(50, 39), (121, 39), (121, 69), (50, 69)]"
92,8266,2154,28,20.,"[(11, 26), (55, 26), (55, 56), (11, 56)]"
92,8266,2154,28,AL,"[(67, 26), (99, 26), (99, 55), (67, 55)]"
93,8454,2154,54,/,"[(0, 24), (14, 24), (14, 55), (0, 55)]"
93,8454,2154,54,E,"[(13, 24), (32, 24), (32, 55), (13, 55)]"
93,8454,2154,54,FAILURE,"[(44, 24), (180, 24), (180, 55), (44, 55)]"
93,8454,2154,54,RM,"[(0, 73), (38, 73), (38, 103), (0, 103)]"
93,8454,2154,54,/,"[(40, 73), (52, 73), (52, 103), (40, 103)]"
93,8454,2154,54,TRIP,"[(51, 73), (123, 73), (123, 103), (51, 103)]"
93,8454,2154,54,SET,"[(135, 73), (193, 73), (193, 103), (135, 103)]"
94,8528,2040,53,⚫,"[(0, 86), (5, 86), (5, 103), (0, 103)]"
94,8528,2040,53,IG,"[(0, 31), (27, 31), (27, 60), (0, 60)]"
94,8528,2040,53,/,"[(31, 31), (42, 31), (42, 60), (31, 60)]"
94,8528,2040,53,INSTRUM,"[(51, 31), (189, 31), (189, 60), (51, 60)]"
94,8528,2040,53,DIAGRAM,"[(15, 81), (164, 81), (164, 116), (15, 116)]"
94,8528,2040,53,(,"[(175, 81), (187, 81), (187, 116), (175, 116)]"
94,8528,2040,53,AILURE,"[(0, 134), (103, 134), (103, 166), (0, 166)]"
94,8528,2040,53,POSI,"[(116, 134), (189, 134), (189, 166), (116, 166)]"
95,4222,5258,49,1,"[(68, 76), (83, 76), (83, 103), (68, 103)]"
95,4222,5258,49,"""","[(84, 76), (98, 76), (98, 103), (84, 103)]"
95,4222,5258,49,B,"[(152, 89), (173, 89), (173, 117), (152, 117)]"
95,4222,5258,49,150,"[(43, 109), (96, 109), (96, 139), (43, 139)]"
95,4222,5258,49,#,"[(95, 109), (114, 109), (114, 139), (95, 139)]"
95,4222,5258,49,HOID,"[(25, 152), (113, 152), (113, 175), (25, 175)]"
95,4222,5258,49,-,"[(114, 152), (124, 152), (124, 175), (114, 175)]"
95,4222,5258,49,2,"[(126, 152), (143, 152), (143, 175), (126, 175)]"
96,4366,2438,30,FG,"[(74, 56), (107, 56), (107, 85), (74, 85)]"
97,2632,6268,28,03,"[(1, 44), (34, 44), (34, 76), (1, 76)]"
97,2632,6268,28,BAF,"[(46, 44), (99, 44), (99, 76), (46, 76)]"
98,2720,6272,54,BAR,"[(5, 89), (71, 88), (71, 117), (5, 118)]"
98,2720,6272,54,PDAH,"[(27, 149), (114, 149), (114, 179), (27, 179)]"
99,9278,3000,41,TRIP,"[(0, 0), (79, 1), (79, 36), (0, 35)]"
99,9278,3000,41,SET,"[(86, 1), (145, 2), (145, 37), (86, 36)]"
99,9278,3000,41,FECT,"[(0, 58), (81, 58), (81, 88), (0, 88)]"
99,9278,3000,41,DIA,"[(92, 58), (145, 58), (145, 87), (92, 87)]"
100,1864,2812,37,と,"[(40, 83), (33, 50), (59, 44), (66, 77)]"
101,8356,2622,37,PIPE,"[(16, 1), (86, 1), (86, 24), (16, 24)]"
101,8356,2622,37,SH,"[(101, 1), (131, 1), (131, 24), (101, 24)]"
101,8356,2622,37,DELETE,"[(19, 44), (131, 45), (131, 75), (19, 74)]"
103,8586,2102,35,VI,"[(56, 0), (75, 0), (75, 15), (56, 15)]"
103,8586,2102,35,E,"[(0, 42), (16, 42), (16, 74), (0, 74)]"
103,8586,2102,35,POSIT,"[(24, 41), (123, 41), (123, 73), (24, 73)]"
103,8586,2102,35,ET,"[(0, 91), (31, 91), (31, 121), (0, 121)]"
103,8586,2102,35,POINT,"[(42, 91), (125, 91), (125, 121), (42, 121)]"
104,8350,2100,34,VALVE,"[(0, 40), (100, 40), (100, 73), (0, 73)]"
104,8350,2100,34,F,"[(113, 40), (121, 40), (121, 73), (113, 73)]"
104,8350,2100,34,ALARM,"[(0, 90), (103, 89), (103, 120), (0, 121)]"
104,8350,2100,34,/,"[(107, 90), (121, 90), (121, 120), (107, 120)]"
105,8332,3008,29,CEC,"[(0, 18), (48, 18), (48, 46), (0, 46)]"
105,8332,3008,29,-,"[(51, 18), (61, 18), (61, 46), (51, 46)]"
105,8332,3008,29,532,"[(63, 18), (103, 18), (103, 46), (63, 46)]"
106,4168,1284,58,PG,"[(97, 72), (143, 72), (143, 98), (97, 98)]"
106,4168,1284,58,1002,"[(86, 127), (155, 127), (155, 152), (86, 152)]"
107,2562,3566,53,PCV,"[(43, 70), (114, 69), (115, 111), (44, 112)]"
107,2562,3566,53,235,"[(42, 122), (117, 123), (117, 161), (42, 160)]"
108,8974,1248,45,DOCUMEN,"[(6, 67), (161, 67), (161, 96), (6, 96)]"
108,8974,1248,45,VENDOR,"[(8, 115), (149, 115), (149, 143), (8, 143)]"
108,8974,1248,45,.,"[(150, 115), (156, 115), (156, 143), (150, 143)]"
109,4320,5330,36,-2,"[(0, 55), (24, 55), (24, 86), (0, 86)]"
109,4320,5330,36,19,"[(3, 98), (39, 98), (39, 124), (3, 124)]"
110,8488,1058,59,ECT,"[(4, 18), (67, 19), (66, 57), (3, 56)]"
110,8488,1058,59,(,"[(78, 20), (88, 20), (87, 57), (77, 57)]"
110,8488,1058,59,0405323,"[(88, 20), (211, 22), (211, 59), (87, 57)]"
110,8488,1058,59,049,"[(0, 86), (51, 86), (51, 124), (0, 124)]"
110,8488,1058,59,(,"[(64, 86), (72, 86), (72, 124), (64, 124)]"
110,8488,1058,59,A,"[(74, 86), (94, 86), (94, 124), (74, 124)]"
110,8488,1058,59,&,"[(96, 86), (116, 86), (116, 124), (96, 124)]"
110,8488,1058,59,B,"[(119, 86), (136, 86), (136, 124), (119, 124)]"
110,8488,1058,59,),"[(141, 86), (150, 86), (150, 124), (141, 124)]"
110,8488,1058,59,IS,"[(162, 86), (188, 86), (188, 124), (162, 124)]"
110,8488,1058,59,F,"[(201, 86), (211, 86), (211, 124), (201, 124)]"
110,8488,1058,59,ING,"[(3, 142), (55, 142), (55, 172), (3, 172)]"
110,8488,1058,59,SWITCHE,"[(69, 142), (211, 142), (211, 172), (69, 172)]"
110,8488,1058,59,ANSMITTERI,"[(0, 189), (196, 188), (196, 211), (0, 211)]"
111,8598,1150,56,B,"[(2, 0), (22, 0), (22, 25), (2, 25)]"
111,8598,1150,56,),"[(22, 0), (34, 0), (34, 25), (22, 25)]"
111,8598,1150,56,REPLA,"[(84, 0), (187, 0), (187, 19), (84, 21)]"
111,8598,1150,56,WITCHES,"[(0, 44), (125, 44), (125, 73), (0, 73)]"
111,8598,1150,56,LSL,"[(138, 44), (193, 44), (193, 73), (138, 73)]"
111,8598,1150,56,TER,"[(0, 91), (60, 91), (60, 121), (0, 121)]"
111,8598,1150,56,LT,"[(72, 91), (109, 91), (109, 121), (72, 121)]"
111,8598,1150,56,-,"[(109, 91), (118, 91), (118, 121), (109, 121)]"
111,8598,1150,56,026,"[(121, 91), (173, 91), (173, 121), (121, 121)]"
111,8598,1150,56,A,"[(184, 91), (199, 91), (199, 121), (184, 121)]"
111,8598,1150,56,·,"[(0, 186), (3, 186), (3, 191), (0, 191)]"
111,8598,1150,56,ALONG,"[(12, 183), (121, 183), (121, 199), (12, 199)]"
111,8598,1150,56,WIT,"[(134, 183), (196, 183), (196, 199), (134, 199)]"
112,8364,2152,54,VALVE,"[(16, 26), (122, 26), (122, 57), (16, 57)]"
112,8364,2152,54,FAIL,"[(134, 26), (193, 26), (193, 57), (134, 57)]"
112,8364,2152,54,.,"[(2, 76), (9, 76), (9, 105), (2, 105)]"
112,8364,2152,54,ALARM,"[(15, 76), (127, 76), (127, 105), (15, 105)]"
112,8364,2152,54,/,"[(130, 76), (143, 76), (143, 105), (130, 105)]"
112,8364,2152,54,TRI,"[(141, 76), (191, 76), (191, 105), (141, 105)]"
113,8546,1400,54,ING,"[(4, 75), (61, 75), (61, 105), (4, 105)]"
113,8546,1400,54,ABB,"[(73, 75), (138, 75), (138, 105), (73, 105)]"
113,8546,1400,54,DC,"[(150, 75), (193, 75), (193, 105), (150, 105)]"
113,8546,1400,54,AS,"[(0, 126), (31, 126), (31, 155), (0, 155)]"
113,8546,1400,54,PART,"[(42, 126), (128, 126), (128, 155), (42, 155)]"
113,8546,1400,54,OF,"[(141, 126), (184, 126), (184, 155), (141, 155)]"
113,8546,1400,54,THE,"[(20, 175), (83, 175), (83, 193), (20, 193)]"
113,8546,1400,54,PACKA,"[(96, 175), (193, 175), (193, 193), (96, 193)]"
114,8426,832,52,ISTING,"[(0, 29), (104, 29), (104, 60), (0, 60)]"
114,8426,832,52,INST,"[(117, 29), (185, 29), (185, 60), (117, 60)]"
114,8426,832,52,COJECT,"[(0, 70), (112, 74), (111, 114), (0, 110)]"
114,8426,832,52,(,"[(124, 75), (133, 75), (132, 114), (123, 114)]"
114,8426,832,52,040,"[(133, 75), (185, 77), (185, 117), (132, 115)]"
114,8426,832,52,W,"[(0, 132), (30, 132), (30, 162), (0, 162)]"
114,8426,832,52,INSTRUM,"[(43, 132), (185, 133), (185, 163), (43, 162)]"
115,3188,3750,37,PL,"[(96, 44), (131, 44), (131, 72), (96, 72)]"
116,9438,2102,32,PORT,"[(0, 36), (82, 36), (82, 67), (0, 67)]"
116,9438,2102,32,.,"[(83, 36), (93, 36), (93, 67), (83, 67)]"
117,8512,2988,29,-H1-05,"[(0, 32), (93, 32), (93, 71), (0, 71)]"
117,8512,2988,29,",","[(97, 32), (103, 32), (103, 71), (97, 71)]"
118,8950,1156,53,SLL,"[(11, 33), (67, 33), (67, 62), (11, 62)]"
118,8950,1156,53,-,"[(69, 33), (79, 33), (79, 62), (69, 62)]"
118,8950,1156,53,027,"[(81, 33), (133, 33), (133, 62), (81, 62)]"
118,8950,1156,53,IS,"[(145, 33), (172, 33), (172, 62), (145, 62)]"
118,8950,1156,53,OJECT,"[(4, 81), (110, 81), (110, 113), (4, 113)]"
118,8950,1156,53,(,"[(120, 81), (130, 81), (130, 113), (120, 113)]"
118,8950,1156,53,0405,"[(131, 81), (189, 81), (189, 113), (131, 113)]"
118,8950,1156,53,XE,"[(2, 168), (24, 168), (24, 189), (2, 189)]"
118,8950,1156,53,DALIME,"[(45, 168), (185, 168), (185, 189), (45, 189)]"
119,8442,2040,49,PIPING,"[(0, 23), (107, 23), (107, 53), (0, 53)]"
119,8442,2040,49,/,"[(109, 23), (121, 23), (121, 53), (109, 53)]"
119,8442,2040,49,INS,"[(129, 23), (175, 23), (175, 53), (129, 53)]"
119,8442,2040,49,K,"[(6, 74), (27, 74), (27, 103), (6, 103)]"
119,8442,2040,49,-,"[(24, 74), (36, 74), (36, 103), (24, 103)]"
119,8442,2040,49,UP,"[(38, 74), (80, 74), (80, 103), (38, 103)]"
119,8442,2040,49,DIAG,"[(93, 74), (167, 74), (167, 103), (93, 103)]"
119,8442,2040,49,VE,"[(0, 129), (34, 129), (34, 160), (0, 160)]"
119,8442,2040,49,FAILURE,"[(48, 129), (175, 129), (175, 160), (48, 160)]"
121,3952,2532,30,245A,"[(42, 16), (107, 16), (107, 43), (42, 43)]"
122,2016,4872,56,H,"[(90, 50), (122, 50), (122, 86), (90, 86)]"
123,9256,1444,56,EW,"[(1, 34), (46, 34), (46, 64), (1, 64)]"
123,9256,1444,56,DCS,"[(58, 34), (126, 34), (126, 64), (58, 64)]"
123,9256,1444,56,BY,"[(137, 34), (180, 34), (180, 64), (137, 64)]"
123,9256,1444,56,MODB,"[(99, 84), (192, 84), (192, 113), (99, 113)]"
123,9256,1444,56,STING,"[(0, 84), (85, 84), (85, 113), (0, 113)]"
123,9256,1444,56,_SO,"[(0, 134), (55, 134), (55, 164), (0, 164)]"
123,9256,1444,56,BE,"[(66, 134), (107, 134), (107, 164), (66, 164)]"
123,9256,1444,56,REPL,"[(120, 134), (199, 135), (199, 166), (120, 165)]"
123,9256,1444,56,NET,"[(0, 185), (55, 185), (55, 199), (0, 199)]"
123,9256,1444,56,/,"[(58, 185), (67, 185), (67, 199), (58, 199)]"
123,9256,1444,56,ID,"[(67, 185), (94, 185), (94, 199), (67, 199)]"
124,8692,2940,53,-5-21-001,"[(0, 32), (125, 32), (125, 60), (0, 60)]"
124,8692,2940,53,-40-002,"[(0, 78), (111, 80), (110, 110), (0, 108)]"
124,8692,2940,53,15-25-003,"[(0, 129), (139, 129), (139, 156), (0, 156)]"
125,8246,2994,34,3.,"[(32, 1), (58, 1), (58, 22), (32, 22)]"
125,8246,2994,34,N,"[(86, 1), (106, 1), (106, 22), (86, 22)]"
125,8246,2994,34,4.,"[(27, 40), (56, 40), (56, 71), (27, 71)]"
125,8246,2994,34,CE,"[(76, 40), (120, 40), (120, 70), (76, 70)]"
126,8492,2098,32,ILURE,"[(8, 41), (101, 41), (101, 71), (8, 71)]"
126,8492,2098,32,RIP,"[(0, 89), (44, 88), (44, 113), (0, 113)]"
126,8492,2098,32,SET,"[(56, 88), (113, 87), (113, 113), (56, 113)]"
127,9070,2154,27,RESER,"[(0, 25), (95, 25), (95, 54), (0, 54)]"
128,9144,778,25,NEW,"[(11, 37), (87, 36), (87, 66), (11, 67)]"
129,9104,1402,52,WITH,"[(0, 70), (72, 70), (72, 99), (0, 99)]"
129,9104,1402,52,A,"[(85, 70), (108, 70), (108, 99), (85, 99)]"
129,9104,1402,52,NEW,"[(117, 70), (185, 70), (185, 99), (117, 99)]"
129,9104,1402,52,THE,"[(6, 119), (70, 119), (70, 149), (6, 149)]"
129,9104,1402,52,EXISTI,"[(82, 119), (183, 120), (183, 150), (82, 149)]"
129,9104,1402,52,WILL,"[(24, 169), (99, 169), (99, 185), (24, 185)]"
129,9104,1402,52,ALSO,"[(112, 169), (185, 169), (185, 185), (112, 185)]"
130,9708,5518,47,APPRD,"[(28, 31), (144, 31), (144, 56), (28, 56)]"
130,9708,5518,47,(,"[(24, 65), (33, 65), (33, 98), (24, 98)]"
130,9708,5518,47,TARGET,"[(32, 64), (139, 65), (139, 99), (32, 98)]"
130,9708,5518,47,),"[(140, 66), (150, 66), (150, 99), (140, 99)]"
130,9708,5518,47,(,"[(0, 119), (12, 119), (12, 151), (0, 151)]"
130,9708,5518,47,TARGET,"[(9, 118), (125, 119), (125, 152), (9, 151)]"
130,9708,5518,47,),"[(125, 120), (136, 120), (136, 152), (125, 152)]"
130,9708,5518,47,:,"[(136, 120), (143, 120), (143, 152), (136, 152)]"
131,9130,2994,46,ARM,"[(0, 16), (71, 14), (72, 50), (0, 52)]"
131,9130,2994,46,AND,"[(77, 14), (150, 12), (151, 48), (78, 50)]"
131,9130,2994,46,USE,"[(5, 74), (67, 74), (67, 103), (5, 103)]"
131,9130,2994,46,&,"[(80, 74), (100, 74), (100, 103), (80, 103)]"
131,9130,2994,46,EFF,"[(114, 74), (163, 74), (163, 103), (114, 103)]"
133,3760,3162,31,85,"[(0, 16), (39, 17), (38, 45), (0, 44)]"
134,8606,2986,31,-00-40-0,"[(0, 1), (109, 1), (109, 24), (0, 24)]"
134,8606,2986,31,52-15-25,"[(0, 42), (109, 42), (109, 71), (0, 71)]"
135,8834,2156,29,M,"[(3, 27), (27, 27), (27, 56), (3, 56)]"
135,8834,2156,29,TOP,"[(39, 27), (103, 27), (103, 56), (39, 56)]"
136,9168,6362,58,TATION,"[(3, 88), (162, 88), (162, 123), (3, 123)]"
136,9168,6362,58,D,"[(180, 88), (207, 88), (207, 123), (180, 123)]"
136,9168,6362,58,SSOR,"[(0, 146), (110, 145), (110, 180), (0, 181)]"
136,9168,6362,58,-,"[(124, 146), (141, 146), (141, 180), (124, 180)]"
136,9168,6362,58,LU,"[(153, 145), (203, 145), (203, 179), (153, 179)]"
137,4404,1276,55,FI,"[(73, 70), (104, 70), (104, 97), (73, 97)]"
137,4404,1276,55,1002,"[(54, 124), (123, 124), (123, 150), (54, 150)]"
138,8420,2842,54,00-30001,"[(0, 82), (128, 82), (128, 110), (0, 110)]"
138,8420,2842,54,TO,"[(142, 82), (184, 82), (184, 110), (142, 110)]"
138,8420,2842,54,-5323P1,"[(0, 130), (122, 131), (122, 161), (0, 160)]"
138,8420,2842,54,-,"[(125, 132), (133, 132), (133, 161), (125, 161)]"
138,8420,2842,54,H1,"[(137, 132), (173, 132), (173, 161), (137, 161)]"
138,8420,2842,54,-,"[(179, 132), (187, 132), (187, 161), (179, 161)]"
138,8420,2842,54,C,"[(188, 132), (193, 132), (193, 161), (188, 161)]"
138,8420,2842,54,5222D1,"[(10, 181), (118, 181), (118, 193), (10, 193)]"
138,8420,2842,54,H1,"[(134, 181), (171, 181), (171, 193), (134, 193)]"
139,9176,2942,43,RUMENT,"[(0, 20), (131, 20), (131, 49), (0, 49)]"
139,9176,2942,43,II,"[(144, 20), (153, 20), (153, 49), (144, 49)]"
139,9176,2942,43,MAND,"[(0, 62), (99, 63), (99, 97), (0, 96)]"
139,9176,2942,43,TR,"[(107, 63), (151, 63), (151, 97), (107, 97)]"
139,9176,2942,43,E,"[(0, 121), (19, 121), (19, 150), (0, 150)]"
139,9176,2942,43,&,"[(28, 120), (49, 120), (49, 149), (28, 149)]"
139,9176,2942,43,EFFEC,"[(60, 120), (153, 119), (153, 149), (60, 150)]"
140,8300,2512,40,1.,"[(22, 59), (45, 59), (45, 87), (22, 87)]"
140,8300,2512,40,DELI,"[(77, 59), (143, 59), (143, 86), (77, 86)]"
140,8300,2512,40,2.,"[(20, 109), (47, 109), (47, 140), (20, 140)]"
140,8300,2512,40,PIPE,"[(78, 109), (143, 108), (143, 138), (78, 139)]"
141,6948,790,40,CE,"[(0, 17), (29, 17), (29, 46), (0, 46)]"
141,6948,790,40,MOUN,"[(42, 17), (139, 17), (139, 46), (42, 46)]"
141,6948,790,40,RONT,"[(0, 58), (81, 58), (81, 85), (0, 85)]"
141,6948,790,40,OR,"[(91, 58), (139, 58), (139, 85), (91, 85)]"
141,6948,790,40,CH,"[(0, 98), (37, 98), (37, 128), (0, 128)]"
141,6948,790,40,AND,"[(48, 98), (118, 98), (118, 128), (48, 128)]"
141,6948,790,40,G,"[(131, 98), (143, 98), (143, 128), (131, 128)]"
142,9064,6694,37,000187,"[(0, 46), (131, 45), (131, 82), (0, 83)]"
142,9064,6694,37,No,"[(0, 113), (25, 113), (25, 131), (0, 131)]"
142,9064,6694,37,.:,"[(26, 113), (40, 113), (40, 131), (26, 131)]"
143,8270,196,37,NOT,"[(27, 44), (131, 44), (131, 90), (27, 90)]"
144,4266,5018,34,B,"[(93, 32), (116, 32), (116, 60), (93, 60)]"
145,1398,540,31,NOTE-,"[(3, 5), (104, 4), (104, 35), (3, 36)]"
146,8644,2152,29,OINT,"[(0, 29), (73, 30), (73, 61), (0, 60)]"
146,8644,2152,29,IS,"[(84, 30), (103, 30), (103, 60), (84, 60)]"
147,3050,2438,31,FG,"[(74, 58), (109, 58), (109, 86), (74, 86)]"
148,2732,6324,27,DAH,"[(0, 49), (53, 49), (53, 78), (0, 78)]"
149,5424,3058,58,2098,"[(47, 129), (138, 128), (138, 166), (47, 167)]"
149,5424,3058,58,NH,"[(122, 113), (66, 112), (67, 69), (123, 70)]"
150,8566,940,54,RUMENT,"[(0, 29), (120, 29), (120, 59), (0, 59)]"
150,8566,940,54,IS,"[(133, 29), (160, 29), (160, 59), (133, 59)]"
150,8566,940,54,IN,"[(173, 29), (193, 29), (193, 59), (173, 59)]"
150,8566,940,54,SWITCH,"[(0, 84), (109, 84), (109, 114), (0, 114)]"
150,8566,940,54,IS,"[(126, 84), (151, 84), (151, 114), (126, 114)]"
150,8566,940,54,RE,"[(164, 84), (193, 84), (193, 114), (164, 114)]"
150,8566,940,54,SC,"[(148, 128), (192, 127), (193, 163), (149, 164)]"
150,8566,940,54,0405323,"[(0, 130), (125, 128), (126, 165), (1, 167)]"
150,8566,940,54,),"[(128, 129), (138, 129), (139, 165), (129, 165)]"
151,9012,1544,52,E,"[(0, 27), (14, 27), (14, 56), (0, 56)]"
151,9012,1544,52,DCS,"[(24, 27), (90, 27), (90, 56), (24, 56)]"
151,9012,1544,52,WILL,"[(117, 27), (185, 27), (185, 57), (117, 57)]"
151,9012,1544,52,M,"[(0, 78), (21, 78), (21, 107), (0, 107)]"
151,9012,1544,52,THROUGH,"[(32, 78), (185, 78), (185, 107), (32, 107)]"
151,9012,1544,52,1,"[(0, 141), (11, 141), (12, 177), (0, 177)]"
151,9012,1544,52,),"[(11, 140), (22, 140), (23, 176), (12, 176)]"
151,9012,1544,52,IS,"[(42, 139), (70, 138), (71, 175), (43, 176)]"
151,9012,1544,52,REPLA,"[(82, 138), (185, 136), (185, 173), (83, 175)]"
152,8912,1610,49,YSTEM,"[(3, 7), (114, 7), (114, 35), (3, 35)]"
152,8912,1610,49,THI,"[(128, 7), (175, 7), (175, 35), (128, 35)]"
152,8912,1610,49,L,"[(1, 69), (21, 69), (21, 107), (1, 107)]"
152,8912,1610,49,(,"[(35, 68), (48, 68), (48, 106), (35, 106)]"
152,8912,1610,49,LP1,"[(48, 67), (101, 66), (101, 105), (48, 106)]"
152,8912,1610,49,),"[(105, 67), (118, 67), (118, 105), (105, 105)]"
152,8912,1610,49,IS,"[(137, 67), (165, 67), (165, 105), (137, 105)]"
152,8912,1610,49,S,"[(0, 120), (10, 120), (10, 152), (0, 152)]"
152,8912,1610,49,",","[(8, 119), (13, 119), (13, 151), (8, 151)]"
152,8912,1610,49,SWITCHE,"[(27, 119), (175, 118), (175, 151), (27, 152)]"
153,2828,3090,47,NOTE,"[(50, 167), (50, 84), (82, 84), (82, 167)]"
153,2828,3090,47,-,"[(50, 84), (50, 73), (81, 73), (81, 84)]"
153,2828,3090,47,9,"[(50, 72), (50, 53), (81, 53), (81, 72)]"
153,2828,3090,47,TW,"[(117, 77), (167, 78), (167, 107), (116, 106)]"
153,2828,3090,47,063,"[(117, 128), (167, 127), (167, 157), (117, 158)]"
154,1924,5860,45,27,"[(17, 64), (81, 62), (83, 106), (19, 108)]"
154,1924,5860,45,/,"[(67, 62), (106, 61), (108, 105), (69, 106)]"
154,1924,5860,45,AH,"[(96, 53), (44, 54), (43, 16), (95, 15)]"
155,8778,1492,43,E,"[(0, 13), (12, 13), (12, 43), (0, 43)]"
155,8778,1492,43,HBCSU,"[(20, 13), (130, 13), (130, 43), (20, 43)]"
155,8778,1492,43,F,"[(143, 13), (153, 13), (153, 43), (143, 43)]"
155,8778,1492,43,PLC,"[(14, 64), (76, 64), (76, 92), (14, 92)]"
155,8778,1492,43,AND,"[(85, 64), (153, 64), (153, 92), (85, 92)]"
155,8778,1492,43,ATION,"[(0, 114), (90, 114), (90, 142), (0, 142)]"
155,8778,1492,43,SYS,"[(105, 114), (153, 114), (153, 142), (105, 142)]"
156,8884,2146,37,ER,"[(0, 2), (32, 2), (32, 32), (0, 32)]"
156,8884,2146,37,TEMP,"[(41, 2), (128, 2), (128, 32), (41, 32)]"
156,8884,2146,37,TOP,"[(3, 50), (70, 49), (70, 80), (3, 81)]"
156,8884,2146,37,OF,"[(78, 50), (125, 50), (125, 80), (78, 80)]"
157,2812,3154,37,0,"[(131, 77), (113, 76), (114, 47), (131, 48)]"
157,2812,3154,37,NOTE,"[(50, 93), (50, 1), (79, 1), (79, 93)]"
158,9108,2100,32,RE,"[(11, 39), (56, 39), (56, 69), (11, 69)]"
158,9108,2100,32,-,"[(63, 39), (80, 39), (80, 69), (63, 69)]"
158,9108,2100,32,FA,"[(85, 39), (113, 39), (113, 69), (85, 69)]"
158,9108,2100,32,ESERVO,"[(0, 88), (113, 88), (113, 113), (0, 113)]"
159,9554,6814,59,SHEET,"[(28, 32), (106, 33), (106, 54), (28, 53)]"
159,9554,6814,59,No,"[(115, 32), (144, 32), (144, 53), (115, 53)]"
159,9554,6814,59,.:,"[(146, 32), (158, 32), (158, 53), (146, 53)]"
159,9554,6814,59,01/01,"[(45, 88), (165, 87), (165, 128), (45, 129)]"
159,9554,6814,59,SHEET,"[(58, 183), (180, 183), (180, 211), (58, 211)]"
159,9554,6814,59,S,"[(192, 183), (211, 183), (211, 211), (192, 211)]"
160,8430,988,55,ISTING,"[(4, 37), (109, 37), (109, 67), (4, 67)]"
160,8430,988,55,SWIT,"[(122, 37), (197, 37), (197, 67), (122, 67)]"
160,8430,988,55,ROJECT,"[(0, 78), (118, 82), (117, 119), (0, 115)]"
160,8430,988,55,(,"[(128, 83), (138, 83), (137, 119), (127, 119)]"
160,8430,988,55,0405,"[(139, 83), (197, 85), (197, 121), (138, 119)]"
160,8430,988,55,LL,"[(4, 144), (40, 145), (39, 183), (3, 182)]"
160,8430,988,55,-,"[(38, 146), (48, 146), (47, 183), (37, 183)]"
160,8430,988,55,049,"[(50, 146), (102, 148), (101, 185), (49, 183)]"
160,8430,988,55,(,"[(115, 148), (126, 148), (125, 185), (114, 185)]"
160,8430,988,55,A,"[(126, 148), (147, 149), (146, 186), (125, 185)]"
160,8430,988,55,&,"[(147, 149), (168, 150), (167, 187), (146, 186)]"
160,8430,988,55,B,"[(170, 150), (190, 151), (189, 188), (169, 187)]"
160,8430,988,55,),"[(191, 150), (197, 150), (197, 187), (190, 187)]"
161,8864,1248,54,ROJEC,"[(70, 0), (174, 0), (174, 21), (70, 21)]"
161,8864,1248,54,CKAGE,"[(7, 83), (117, 83), (117, 111), (7, 111)]"
161,8864,1248,54,DOC,"[(132, 83), (193, 83), (193, 111), (132, 111)]"
161,8864,1248,54,E,"[(0, 130), (11, 130), (11, 159), (0, 159)]"
161,8864,1248,54,PANEL,"[(19, 130), (125, 130), (125, 159), (19, 159)]"
161,8864,1248,54,VEN,"[(133, 130), (193, 130), (193, 159), (133, 159)]"
162,9426,2900,52,HAN,"[(0, 22), (50, 22), (50, 50), (0, 50)]"
162,9426,2900,52,-,"[(55, 22), (66, 22), (66, 50), (55, 50)]"
162,9426,2900,52,1,"[(68, 22), (81, 22), (81, 50), (68, 50)]"
162,9426,2900,52,FOR,"[(19, 77), (85, 77), (85, 107), (19, 107)]"
162,9426,2900,52,UNIT,"[(96, 77), (171, 76), (171, 105), (96, 106)]"
162,9426,2900,52,TTINGS,"[(2, 122), (121, 122), (121, 152), (2, 152)]"
162,9426,2900,52,LIS,"[(132, 122), (178, 122), (178, 152), (132, 152)]"
163,8462,1990,52,TING,"[(0, 29), (66, 29), (66, 58), (0, 58)]"
163,8462,1990,52,PACKA,"[(80, 29), (185, 29), (185, 58), (80, 58)]"
163,8462,1990,52,PIPING,"[(0, 78), (91, 78), (91, 107), (0, 107)]"
163,8462,1990,52,/,"[(94, 78), (106, 78), (106, 107), (94, 107)]"
163,8462,1990,52,INST,"[(115, 78), (185, 78), (185, 107), (115, 107)]"
163,8462,1990,52,K,"[(0, 128), (14, 128), (14, 159), (0, 159)]"
163,8462,1990,52,-,"[(7, 127), (20, 127), (20, 158), (7, 158)]"
163,8462,1990,52,UP,"[(23, 127), (66, 127), (66, 158), (23, 158)]"
163,8462,1990,52,DIAGRA,"[(77, 127), (185, 127), (185, 158), (77, 158)]"
164,2528,6416,34,04,"[(90, 29), (121, 31), (121, 61), (89, 59)]"
