Circle_ID,Circle_X,Circle_Y,Circle_Radius,Text,BoundingBox
423,3324,496,44,DES,"[(74, 121), (155, 120), (155, 156), (74, 157)]"
424,6866,6134,39,DF,"[(63, 46), (139, 46), (139, 98), (63, 98)]"
425,9172,2242,37,J,"[(0, 5), (11, 5), (11, 35), (0, 35)]"
425,9172,2242,37,/,"[(5, 5), (15, 5), (15, 35), (5, 35)]"
425,9172,2242,37,PLC,"[(17, 5), (78, 5), (78, 35), (17, 35)]"
425,9172,2242,37,AN,"[(89, 5), (129, 5), (129, 35), (89, 35)]"
425,9172,2242,37,JIRED,"[(0, 51), (97, 52), (97, 83), (0, 82)]"
425,9172,2242,37,.,"[(97, 52), (104, 52), (104, 82), (97, 82)]"
425,9172,2242,37,M,"[(0, 100), (17, 100), (17, 130), (0, 130)]"
425,9172,2242,37,THE,"[(20, 100), (84, 100), (84, 130), (20, 130)]"
425,9172,2242,37,CH,"[(94, 100), (131, 100), (131, 130), (94, 130)]"
426,8824,1430,34,VIDED,"[(0, 44), (96, 44), (96, 77), (0, 77)]"
426,8824,1430,34,A,"[(103, 44), (121, 44), (121, 77), (103, 77)]"
426,8824,1430,34,SAFETY,"[(0, 93), (111, 93), (111, 121), (0, 121)]"
427,8568,6466,29,E,"[(0, 33), (11, 33), (11, 72), (0, 72)]"
427,8568,6466,29,CO,"[(22, 33), (94, 33), (94, 72), (22, 72)]"
428,8286,2672,28,ICABL,"[(9, 34), (99, 31), (99, 67), (10, 70)]"
429,8820,3764,27,ESP,"[(0, 0), (55, 0), (56, 23), (0, 24)]"
429,8820,3764,27,B,"[(69, 0), (86, 0), (87, 23), (70, 23)]"
429,8820,3764,27,JILT,"[(0, 39), (56, 39), (56, 69), (0, 69)]"
429,8820,3764,27,-,"[(58, 39), (67, 39), (67, 69), (58, 69)]"
429,8820,3764,27,IN,"[(71, 39), (95, 39), (95, 69), (71, 69)]"
430,8278,3472,26,DESIC,"[(6, 0), (91, 0), (91, 24), (6, 25)]"
430,8278,3472,26,IN,"[(6, 44), (31, 44), (31, 72), (6, 72)]"
430,8278,3472,26,TO,"[(44, 44), (88, 44), (88, 72), (44, 72)]"
431,8122,1444,24,16,"[(28, 11), (75, 11), (75, 44), (28, 44)]"
431,8122,1444,24,.,"[(66, 11), (81, 11), (81, 43), (66, 43)]"
432,8910,2528,24,ECTO,"[(0, 25), (85, 30), (85, 63), (0, 59)]"
433,8236,3340,23,POOL,"[(0, 24), (81, 25), (81, 58), (0, 57)]"
434,8492,1524,23,RSON,"[(0, 26), (81, 26), (81, 57), (0, 57)]"
435,7220,5898,22,AND,"[(0, 24), (62, 24), (62, 53), (0, 53)]"
436,9390,3484,21,ECOV,"[(0, 23), (73, 23), (73, 52), (0, 52)]"
437,9092,6466,21,ICIA,"[(0, 19), (73, 19), (73, 56), (0, 56)]"
438,6780,4308,32,573P,"[(0, 3), (70, 3), (70, 29), (0, 29)]"
438,6780,4308,32,09,"[(15, 42), (50, 42), (50, 68), (15, 68)]"
439,9016,1906,32,OSION,"[(0, 41), (102, 43), (101, 74), (0, 72)]"
439,9016,1906,32,ACCES,"[(6, 88), (113, 90), (113, 113), (6, 113)]"
440,2404,1916,30,15,"[(0, 1), (22, 1), (22, 23), (0, 23)]"
441,9314,5542,27,ECT,"[(0, 30), (63, 29), (63, 65), (0, 66)]"
441,9314,5542,27,N,"[(72, 30), (94, 30), (94, 65), (72, 65)]"
442,8618,2330,26,CES,"[(10, 0), (74, 0), (74, 27), (10, 27)]"
442,8618,2330,26,",","[(76, 0), (85, 0), (85, 27), (76, 27)]"
442,8618,2330,26,BUBB,"[(5, 41), (91, 41), (91, 69), (5, 69)]"
443,3334,4156,26,-55-2,"[(0, 8), (91, 7), (91, 40), (0, 41)]"
443,3334,4156,26,US,"[(0, 66), (43, 66), (43, 91), (0, 91)]"
443,3334,4156,26,CE,"[(51, 66), (91, 66), (91, 91), (51, 91)]"
444,3666,6812,26,righ,"[(0, 10), (89, 10), (89, 87), (0, 87)]"
445,8678,3054,24,OVIDE,"[(0, 26), (85, 29), (85, 62), (0, 59)]"
446,7546,5898,24,FROM,"[(0, 29), (85, 29), (85, 58), (0, 58)]"
447,9460,1954,24,THOL,"[(0, 28), (85, 28), (85, 60), (0, 60)]"
448,8344,2338,23,NED,"[(0, 28), (66, 28), (66, 56), (0, 56)]"
448,8344,2338,23,",","[(72, 28), (76, 28), (76, 56), (72, 56)]"
449,8558,6240,23,CA,"[(22, 22), (81, 23), (81, 65), (22, 64)]"
450,8296,904,23,ECTIO,"[(0, 27), (81, 27), (81, 56), (0, 56)]"
451,2218,4976,22,P-,"[(18, 13), (77, 15), (77, 77), (16, 77)]"
452,8370,714,22,DOUB,"[(0, 24), (77, 24), (77, 54), (0, 54)]"
453,6638,6472,22,E,"[(0, 25), (6, 25), (6, 56), (0, 56)]"
453,6638,6472,22,COM,"[(11, 24), (77, 23), (77, 54), (11, 55)]"
454,7084,6590,22,I,"[(0, 24), (13, 24), (13, 54), (0, 54)]"
454,7084,6590,22,COM,"[(11, 24), (77, 24), (77, 54), (11, 54)]"
455,9380,618,22,I,"[(0, 24), (13, 24), (13, 54), (0, 54)]"
455,9380,618,22,CON,"[(11, 24), (77, 24), (77, 54), (11, 54)]"
456,3882,2014,21,ACON,"[(0, 23), (73, 23), (73, 53), (0, 53)]"
457,8502,6244,21,PC,"[(0, 12), (53, 12), (53, 56), (0, 56)]"
458,8896,1090,30,THE,"[(0, 1), (62, 1), (62, 27), (0, 27)]"
458,8896,1090,30,SY,"[(75, 1), (107, 1), (107, 27), (75, 27)]"
458,8896,1090,30,ING,"[(0, 45), (54, 45), (54, 75), (0, 75)]"
458,8896,1090,30,ST,"[(66, 45), (107, 45), (107, 75), (66, 75)]"
459,6786,1398,27,C,"[(0, 11), (22, 11), (22, 69), (0, 69)]"
459,6786,1398,27,-,"[(19, 10), (38, 10), (38, 68), (19, 68)]"
459,6786,1398,27,57,"[(39, 10), (95, 10), (95, 68), (39, 68)]"
460,8918,1958,27,(,"[(9, 29), (19, 29), (19, 69), (9, 69)]"
460,8918,1958,27,CP,"[(20, 29), (65, 29), (65, 69), (20, 69)]"
460,8918,1958,27,),"[(63, 29), (75, 29), (75, 69), (63, 69)]"
461,9076,5816,27,C,"[(0, 15), (77, 14), (78, 85), (1, 86)]"
462,2120,1036,25,PSAH,"[(20, 8), (89, 8), (89, 36), (20, 36)]"
462,2120,1036,25,573F,"[(25, 57), (89, 57), (89, 82), (25, 82)]"
463,8188,2576,24,(,"[(11, 27), (30, 27), (30, 66), (11, 66)]"
463,8188,2576,24,OIL,"[(17, 27), (74, 28), (74, 67), (17, 66)]"
464,9180,3484,23,CTION,"[(0, 25), (81, 25), (81, 56), (0, 56)]"
465,8654,2490,22,NGIN,"[(0, 16), (76, 16), (76, 46), (0, 46)]"
466,5010,4458,32,573P,"[(0, 3), (67, 3), (67, 29), (0, 29)]"
466,5010,4458,32,04A,"[(5, 42), (64, 42), (64, 69), (5, 69)]"
467,4884,2010,29,ESD,"[(16, 36), (81, 36), (81, 67), (16, 67)]"
467,4884,2010,29,-,"[(80, 36), (91, 36), (91, 66), (80, 66)]"
467,4884,2010,29,1,"[(94, 36), (103, 36), (103, 66), (94, 66)]"
467,4884,2010,29,RESE,"[(15, 84), (99, 83), (99, 103), (15, 103)]"
468,8510,578,29,MITTER,"[(0, 31), (103, 31), (103, 61), (0, 61)]"
468,8510,578,29,OF,"[(0, 77), (30, 77), (30, 103), (0, 103)]"
468,8510,578,29,ESP,"[(39, 77), (103, 77), (103, 103), (39, 103)]"
470,7646,1010,28,MCA,"[(1, 38), (71, 38), (71, 65), (1, 65)]"
470,7646,1010,28,573D,"[(0, 85), (56, 85), (56, 99), (0, 99)]"
471,8284,2420,27,KE,"[(4, 0), (44, 0), (45, 30), (5, 31)]"
471,8284,2420,27,OF,"[(55, 0), (95, 0), (95, 30), (56, 31)]"
471,8284,2420,27,KE,"[(3, 48), (46, 48), (46, 77), (3, 77)]"
471,8284,2420,27,VA,"[(54, 48), (95, 48), (95, 77), (54, 77)]"
472,2496,5374,26,57,"[(34, 7), (91, 6), (91, 63), (35, 64)]"
473,8214,1716,24,PROV,"[(0, 27), (85, 25), (85, 57), (0, 59)]"
474,8960,1906,24,RROS,"[(0, 28), (85, 28), (85, 59), (0, 59)]"
475,8402,904,23,N,"[(0, 27), (15, 27), (15, 58), (0, 58)]"
475,8402,904,23,FOR,"[(21, 27), (81, 27), (81, 58), (21, 58)]"
476,5954,4600,23,NOT,"[(13, 26), (81, 26), (81, 58), (13, 58)]"
477,8214,1954,23,PROV,"[(0, 27), (81, 27), (81, 56), (0, 56)]"
478,4796,948,22,ITION,"[(0, 24), (77, 24), (77, 54), (0, 54)]"
479,9236,4008,22,F,"[(0, 21), (11, 22), (10, 56), (0, 55)]"
479,9236,4008,22,COF,"[(17, 21), (77, 23), (77, 57), (16, 55)]"
480,7230,6356,21,ECTIC,"[(0, 23), (73, 23), (73, 53), (0, 53)]"
481,9206,952,21,I,"[(0, 23), (4, 23), (5, 53), (0, 53)]"
481,9206,952,21,CHE,"[(10, 22), (73, 20), (73, 51), (11, 53)]"
482,6894,6356,42,HIBITOR,"[(0, 61), (124, 62), (124, 92), (0, 91)]"
482,6894,6356,42,C,"[(132, 61), (149, 61), (149, 91), (132, 91)]"
482,6894,6356,42,RODUCER,"[(0, 109), (149, 109), (149, 139), (0, 139)]"
484,1684,2258,30,CLOS,"[(22, 40), (107, 40), (107, 69), (22, 69)]"
486,8770,6390,28,ND,"[(7, 30), (82, 30), (82, 76), (7, 76)]"
487,3390,1392,27,SZIH,"[(0, 7), (59, 7), (59, 35), (0, 35)]"
487,3390,1392,27,573P,"[(0, 57), (58, 57), (58, 83), (0, 83)]"
488,4832,440,25,ЛОТС,"[(0, 25), (89, 25), (89, 64), (0, 64)]"
490,8192,1906,23,COS,"[(16, 27), (81, 27), (81, 56), (16, 56)]"
491,8594,2958,23,:,"[(0, 24), (0, 24), (0, 61), (0, 61)]"
491,8594,2958,23,ITIO-,"[(3, 23), (81, 22), (81, 60), (3, 61)]"
491,8594,2958,23,זח,"[(42, 74), (78, 75), (78, 81), (42, 81)]"
492,8742,2816,23,E,"[(0, 26), (8, 26), (8, 56), (0, 56)]"
